,year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,year,state,county,loan_average_orig,income_average_orig,count_orig,value_orig,fips
0,2003,47,007,73.29,49.44,683.0,50060.0,47007,2003,47,007,65.73,53.18,302.0,19851.0,47007
0,2004,47,007,76.05,51.32,679.0,51640.0,47007,2004,47,007,70.69,57.34,302.0,21349.0,47007
0,2005,47,007,83.92,51.03,771.0,64701.0,47007,2005,47,007,73.95,55.43,325.0,24034.0,47007
0,2006,47,007,88.74,56.28,760.0,67439.0,47007,2006,47,007,79.88,58.66,330.0,26359.0,47007
0,2007,47,007,101.71,60.08,584.0,59398.0,47007,2007,47,007,88.67,68.92,292.0,25893.0,47007
0,2008,47,007,97.82,66.32,1952.0,190940.0,47007,2008,47,007,94.09,74.02,1180.0,111028.0,47007
0,2009,47,007,104.43,71.96,451.0,47100.0,47007,2009,47,007,104.33,86.69,257.0,26813.0,47007
0,2010,47,007,98.5,72.67,338.0,33294.0,47007,2010,47,007,90.53,83.08,204.0,18468.0,47007
0,2011,47,007,101.26,70.46,388.0,39290.0,47007,2011,47,007,102.14,80.26,235.0,24004.0,47007
0,2012,47,007,90.6,70.77,308.0,27905.0,47007,2012,47,007,93.18,75.98,170.0,15841.0,47007
0,2013,47,007,94.66,89.39,395.0,37391.0,47007,2013,47,007,90.77,118.05,204.0,18518.0,47007
0,2014,47,007,100.36,64.16,247.0,24789.0,47007,2014,47,007,106.75,73.57,132.0,14091.0,47007
0,2000,47,001,60.03,45.08,3521.0,211358.0,47001,2000,47,001,67.97,53.83,1442.0,98017.0,47001
0,2001,47,001,76.66,53.11,4383.0,336013.0,47001,2001,47,001,85.41,59.81,2137.0,182519.0,47001
0,2002,47,001,87.44,59.14,4779.0,417890.0,47001,2002,47,001,94.75,67.54,2382.0,225701.0,47001
0,2003,47,001,90.88,60.89,6308.0,573284.0,47001,2003,47,001,97.12,66.87,3156.0,306511.0,47001
0,2004,47,001,92.35,59.56,4928.0,455091.0,47001,2004,47,001,98.92,64.69,2181.0,215743.0,47001
0,2005,47,001,101.07,64.77,5213.0,526866.0,47001,2005,47,001,101.8,69.57,2393.0,243601.0,47001
0,2006,47,001,103.7,66.61,4758.0,493407.0,47001,2006,47,001,105.11,73.88,2256.0,237127.0,47001
0,2007,47,001,118.65,71.05,4127.0,489654.0,47001,2007,47,001,118.81,76.11,1940.0,230497.0,47001
0,2008,47,001,135.51,78.07,11236.0,1522560.0,47001,2008,47,001,138.19,86.93,5424.0,749520.0,47001
0,2009,47,001,148.2,82.87,2775.0,411258.0,47001,2009,47,001,147.38,89.97,1518.0,223729.0,47001
0,2010,47,001,144.73,85.7,2384.0,345035.0,47001,2010,47,001,147.93,91.58,1300.0,192304.0,47001
0,2011,47,001,138.36,87.94,2045.0,282956.0,47001,2011,47,001,139.54,98.2,1099.0,153355.0,47001
0,2012,47,001,141.12,90.52,2485.0,350687.0,47001,2012,47,001,143.18,100.72,1305.0,186845.0,47001
0,2013,47,001,129.12,85.29,2350.0,303430.0,47001,2013,47,001,129.24,93.77,1239.0,160133.0,47001
0,2014,47,001,127.75,78.82,1530.0,195452.0,47001,2014,47,001,127.88,86.3,850.0,108702.0,47001
0,2000,47,003,66.71,49.36,1679.0,112002.0,47003,2000,47,003,73.4,55.92,623.0,45730.0,47003
0,2001,47,003,76.55,52.16,1981.0,151652.0,47003,2001,47,003,83.53,59.71,929.0,77603.0,47003
0,2002,47,003,84.09,52.7,1970.0,165662.0,47003,2002,47,003,86.32,56.69,945.0,81574.0,47003
0,2003,47,003,89.84,57.69,2635.0,236739.0,47003,2003,47,003,93.02,62.48,1171.0,108924.0,47003
0,2004,47,003,88.2,56.63,2469.0,217778.0,47003,2004,47,003,90.43,63.06,911.0,82386.0,47003
0,2005,47,003,95.87,59.43,2782.0,266702.0,47003,2005,47,003,95.53,58.22,1119.0,106893.0,47003
0,2006,47,003,103.19,65.41,2967.0,306160.0,47003,2006,47,003,102.63,73.46,1252.0,128490.0,47003
0,2007,47,003,109.53,62.61,2394.0,262209.0,47003,2007,47,003,109.64,68.27,978.0,107224.0,47003
0,2008,47,003,112.76,74.63,5716.0,644560.0,47003,2008,47,003,117.46,72.91,2376.0,279096.0,47003
0,2009,47,003,131.06,69.09,1218.0,159627.0,47003,2009,47,003,140.75,76.28,584.0,82199.0,47003
0,2010,47,003,124.01,68.37,919.0,113963.0,47003,2010,47,003,130.34,74.28,434.0,56566.0,47003
0,2011,47,003,117.04,66.67,883.0,103349.0,47003,2011,47,003,120.6,70.37,415.0,50048.0,47003
0,2012,47,003,122.12,70.35,997.0,121755.0,47003,2012,47,003,127.49,74.38,536.0,68335.0,47003
0,2013,47,003,125.54,75.14,886.0,111229.0,47003,2013,47,003,130.4,85.21,455.0,59330.0,47003
0,2014,47,003,125.87,69.21,638.0,80307.0,47003,2014,47,003,133.66,72.76,335.0,44775.0,47003
0,2000,51,021,48.07,46.17,209.0,10046.0,51021,2000,51,021,54.87,55.78,95.0,5213.0,51021
0,2001,51,021,58.36,45.67,255.0,14881.0,51021,2001,51,021,60.44,48.19,131.0,7917.0,51021
0,2002,51,021,64.02,46.44,297.0,19013.0,51021,2002,51,021,64.63,48.49,166.0,10728.0,51021
0,2003,51,021,66.86,51.27,303.0,20258.0,51021,2003,51,021,66.84,51.79,187.0,12499.0,51021
0,2004,51,021,69.57,53.02,263.0,18297.0,51021,2004,51,021,69.52,59.07,139.0,9663.0,51021
0,2005,51,021,78.03,53.77,239.0,18648.0,51021,2005,51,021,81.31,57.36,98.0,7968.0,51021
0,2006,51,021,71.39,51.84,227.0,16205.0,51021,2006,51,021,66.06,59.19,103.0,6804.0,51021
0,2007,51,021,95.26,60.05,264.0,25148.0,51021,2007,51,021,91.66,65.21,118.0,10816.0,51021
0,2008,51,021,92.9,59.15,816.0,75808.0,51021,2008,51,021,81.52,64.16,436.0,35544.0,51021
0,2009,51,021,100.05,60.36,193.0,19309.0,51021,2009,51,021,94.3,62.52,113.0,10656.0,51021
0,2010,51,021,103.1,62.82,122.0,12578.0,51021,2010,51,021,107.87,63.19,62.0,6688.0,51021
0,2011,51,021,105.98,61.19,158.0,16745.0,51021,2011,51,021,110.47,65.2,83.0,9169.0,51021
0,2012,51,021,90.72,65.59,162.0,14697.0,51021,2012,51,021,87.03,64.89,79.0,6875.0,51021
0,2013,51,021,109.18,63.5,136.0,14849.0,51021,2013,51,021,105.5,62.96,74.0,7807.0,51021
0,2014,51,021,128.45,71.35,78.0,10019.0,51021,2014,51,021,127.57,67.91,35.0,4465.0,51021
0,2000,39,141,67.89,48.07,3911.0,265527.0,39141,2000,39,141,76.84,57.36,1522.0,116944.0,39141
0,2001,39,141,83.02,53.92,5026.0,417257.0,39141,2001,39,141,87.46,60.37,2232.0,195210.0,39141
0,2002,39,141,89.62,58.56,4794.0,429628.0,39141,2002,39,141,93.82,69.43,2160.0,202642.0,39141
0,2003,39,141,94.32,60.29,5803.0,547338.0,39141,2003,39,141,95.69,65.66,3016.0,288595.0,39141
0,2004,39,141,95.14,59.84,4604.0,438013.0,39141,2004,39,141,97.13,68.19,1865.0,181156.0,39141
0,2005,39,141,98.35,58.52,4484.0,440985.0,39141,2005,39,141,97.94,63.75,1884.0,184514.0,39141
0,2006,39,141,97.14,62.57,4026.0,391075.0,39141,2006,39,141,93.76,64.17,1650.0,154708.0,39141
0,2007,39,141,101.64,62.61,3327.0,338164.0,39141,2007,39,141,99.63,67.05,1372.0,136696.0,39141
0,2008,39,141,103.88,64.26,7228.0,750876.0,39141,2008,39,141,103.29,66.67,3260.0,336712.0,39141
0,2009,39,141,109.62,72.11,1740.0,190733.0,39141,2009,39,141,114.33,75.29,987.0,112845.0,39141
0,2010,39,141,110.48,78.47,1664.0,183834.0,39141,2010,39,141,113.49,82.51,945.0,107244.0,39141
0,2011,39,141,112.4,72.42,1573.0,176813.0,39141,2011,39,141,117.78,81.0,802.0,94457.0,39141
0,2012,39,141,112.65,74.8,1847.0,208070.0,39141,2012,39,141,117.58,84.55,1040.0,122286.0,39141
0,2013,39,141,109.84,78.15,1863.0,204634.0,39141,2013,39,141,112.3,84.9,1104.0,123984.0,39141
0,2014,39,141,104.6,81.73,1220.0,127614.0,39141,2014,39,141,114.07,96.41,642.0,73231.0,39141
0,2000,19,113,75.48,57.95,9527.0,719090.0,19113,2000,19,113,84.78,65.59,5358.0,454271.0,19113
0,2001,19,113,93.45,68.75,14863.0,1388903.0,19113,2001,19,113,101.38,74.99,9242.0,936980.0,19113
0,2002,19,113,102.03,74.82,16580.0,1691700.0,19113,2002,19,113,109.13,80.51,10300.0,1124015.0,19113
0,2003,19,113,107.94,70.96,22578.0,2437098.0,19113,2003,19,113,113.6,74.91,14139.0,1606219.0,19113
0,2004,19,113,103.97,77.71,14328.0,1489716.0,19113,2004,19,113,109.46,90.13,8213.0,898997.0,19113
0,2005,19,113,106.94,67.07,15626.0,1671066.0,19113,2005,19,113,108.43,68.86,8687.0,941909.0,19113
0,2006,19,113,104.53,70.79,15009.0,1568934.0,19113,2006,19,113,105.94,74.83,7954.0,842679.0,19113
0,2007,19,113,117.63,75.59,13528.0,1591273.0,19113,2007,19,113,115.96,77.94,6714.0,778549.0,19113
0,2008,19,113,129.28,88.73,38492.0,4976380.0,19113,2008,19,113,128.72,100.41,21976.0,2828720.0,19113
0,2009,19,113,141.4,88.8,13285.0,1878533.0,19113,2009,19,113,141.1,92.15,7974.0,1125111.0,19113
0,2010,19,113,140.8,91.21,13190.0,1857093.0,19113,2010,19,113,138.64,93.36,9066.0,1256937.0,19113
0,2011,19,113,132.96,90.93,11244.0,1494978.0,19113,2011,19,113,127.22,91.71,7502.0,954420.0,19113
0,2012,19,113,135.48,92.59,11690.0,1583785.0,19113,2012,19,113,134.41,95.85,8042.0,1080917.0,19113
0,2013,19,113,123.42,87.57,11528.0,1422818.0,19113,2013,19,113,121.41,89.48,8032.0,975139.0,19113
0,2014,19,113,116.17,82.9,7868.0,914034.0,19113,2014,19,113,113.62,84.6,5670.0,644249.0,19113
0,2000,39,143,68.2,46.33,2406.0,164092.0,39143,2000,39,143,72.27,50.33,954.0,68946.0,39143
0,2001,39,143,80.3,52.97,3685.0,295895.0,39143,2001,39,143,85.06,56.74,1818.0,154642.0,39143
0,2002,39,143,88.65,55.52,4176.0,370207.0,39143,2002,39,143,90.63,58.81,2114.0,191597.0,39143
0,2003,39,143,94.42,56.75,4646.0,438694.0,39143,2003,39,143,95.44,59.71,2426.0,231535.0,39143
0,2004,39,143,95.56,54.58,4136.0,395220.0,39143,2004,39,143,97.3,57.32,1804.0,175528.0,39143
0,2005,39,143,99.72,57.71,4262.0,424988.0,39143,2005,39,143,96.87,58.23,1742.0,168745.0,39143
0,2006,39,143,101.43,61.94,3619.0,367081.0,39143,2006,39,143,94.9,61.28,1491.0,141494.0,39143
0,2007,39,143,104.81,61.33,2786.0,292005.0,39143,2007,39,143,99.89,63.23,1001.0,99992.0,39143
0,2008,39,143,104.65,63.68,5472.0,572660.0,39143,2008,39,143,101.29,67.79,2084.0,211096.0,39143
0,2009,39,143,108.45,67.66,1494.0,162021.0,39143,2009,39,143,109.79,72.48,832.0,91344.0,39143
0,2010,39,143,104.44,68.9,1312.0,137026.0,39143,2010,39,143,104.02,69.57,746.0,77596.0,39143
0,2011,39,143,98.39,67.82,1180.0,116105.0,39143,2011,39,143,95.97,71.18,654.0,62763.0,39143
0,2012,39,143,100.06,71.59,1429.0,142980.0,39143,2012,39,143,101.38,77.43,853.0,86473.0,39143
0,2013,39,143,98.5,82.23,1352.0,133178.0,39143,2013,39,143,95.63,75.96,736.0,70385.0,39143
0,2014,39,143,98.48,68.57,826.0,81344.0,39143,2014,39,143,99.91,71.51,467.0,46660.0,39143
0,2000,51,025,61.63,46.47,713.0,43939.0,51025,2000,51,025,70.3,63.73,240.0,16871.0,51025
0,2001,51,025,70.2,53.47,933.0,65497.0,51025,2001,51,025,83.45,71.03,332.0,27706.0,51025
0,2002,51,025,77.69,54.69,928.0,72093.0,51025,2002,51,025,94.05,68.94,330.0,31035.0,51025
0,2003,51,025,92.63,59.24,887.0,82167.0,51025,2003,51,025,106.8,67.71,409.0,43680.0,51025
0,2004,51,025,94.4,55.39,835.0,78820.0,51025,2004,51,025,114.91,65.83,281.0,32291.0,51025
0,2005,51,025,97.21,60.75,862.0,83792.0,51025,2005,51,025,112.95,69.48,275.0,31060.0,51025
0,2006,51,025,112.53,71.26,907.0,102065.0,51025,2006,51,025,132.96,83.81,293.0,38956.0,51025
0,2007,51,025,128.12,72.76,827.0,105954.0,51025,2007,51,025,142.42,85.04,279.0,39734.0,51025
0,2008,51,025,132.48,87.77,1708.0,226272.0,51025,2008,51,025,151.76,99.38,660.0,100160.0,51025
0,2009,51,025,147.48,90.58,350.0,51619.0,51025,2009,51,025,172.2,111.46,153.0,26346.0,51025
0,2010,51,025,152.42,96.56,279.0,42525.0,51025,2010,51,025,168.08,119.29,111.0,18657.0,51025
0,2011,51,025,137.41,92.96,271.0,37238.0,51025,2011,51,025,152.28,121.37,92.0,14010.0,51025
0,2012,51,025,150.63,96.6,312.0,46998.0,51025,2012,51,025,174.0,128.22,130.0,22620.0,51025
0,2013,51,025,147.62,100.7,391.0,57720.0,51025,2013,51,025,163.04,118.22,164.0,26738.0,51025
0,2014,51,025,136.97,79.88,219.0,29996.0,51025,2014,51,025,160.92,95.51,83.0,13356.0,51025
0,2000,55,011,64.15,48.32,251.0,16102.0,55011,2000,55,011,65.96,50.89,115.0,7585.0,55011
0,2001,55,011,80.66,57.07,616.0,49689.0,55011,2001,55,011,83.25,60.69,363.0,30218.0,55011
0,2002,55,011,83.44,55.98,623.0,51982.0,55011,2002,55,011,84.75,59.51,352.0,29831.0,55011
0,2003,55,011,94.0,58.01,772.0,72568.0,55011,2003,55,011,94.13,57.83,483.0,45465.0,55011
0,2004,55,011,95.18,58.83,548.0,52156.0,55011,2004,55,011,94.07,60.24,260.0,24459.0,55011
0,2005,55,011,105.66,85.11,656.0,69312.0,55011,2005,55,011,105.41,112.66,325.0,34257.0,55011
0,2006,55,011,101.21,65.68,655.0,66294.0,55011,2006,55,011,102.53,70.05,295.0,30247.0,55011
0,2007,55,011,108.02,62.1,520.0,56170.0,55011,2007,55,011,103.33,64.83,232.0,23973.0,55011
0,2008,55,011,117.59,79.54,1440.0,169336.0,55011,2008,55,011,108.54,91.71,784.0,85096.0,55011
0,2009,55,011,147.56,99.35,349.0,51500.0,55011,2009,55,011,157.49,121.02,223.0,35120.0,55011
0,2010,55,011,129.28,113.13,279.0,36070.0,55011,2010,55,011,123.33,126.09,186.0,22940.0,55011
0,2011,55,011,134.82,109.47,224.0,30200.0,55011,2011,55,011,134.69,124.65,156.0,21011.0,55011
0,2012,55,011,131.38,110.69,342.0,44932.0,55011,2012,55,011,132.09,114.78,232.0,30646.0,55011
0,2013,55,011,121.38,82.22,280.0,33985.0,55011,2013,55,011,125.28,94.85,174.0,21799.0,55011
0,2014,55,011,136.67,95.61,210.0,28701.0,55011,2014,55,011,151.29,118.2,122.0,18457.0,55011
0,2000,19,117,50.36,44.22,284.0,14301.0,19117,2000,19,117,53.52,47.05,122.0,6529.0,19117
0,2001,19,117,59.65,46.52,469.0,27978.0,19117,2001,19,117,66.83,50.98,226.0,15103.0,19117
0,2002,19,117,62.27,47.24,463.0,28832.0,19117,2002,19,117,67.95,51.21,241.0,16375.0,19117
0,2003,19,117,69.58,51.52,568.0,39523.0,19117,2003,19,117,68.96,52.69,321.0,22136.0,19117
0,2004,19,117,70.1,50.36,459.0,32176.0,19117,2004,19,117,68.4,51.41,217.0,14842.0,19117
0,2005,19,117,73.96,56.01,514.0,38018.0,19117,2005,19,117,69.3,51.33,206.0,14275.0,19117
0,2006,19,117,70.48,50.22,491.0,34604.0,19117,2006,19,117,71.09,53.27,193.0,13721.0,19117
0,2007,19,117,74.1,57.93,520.0,38531.0,19117,2007,19,117,71.02,64.53,219.0,15553.0,19117
0,2008,19,117,81.29,61.57,1216.0,98844.0,19117,2008,19,117,88.23,75.35,480.0,42352.0,19117
0,2009,19,117,90.41,69.17,304.0,27486.0,19117,2009,19,117,94.49,76.43,144.0,13606.0,19117
0,2010,19,117,89.7,72.21,219.0,19645.0,19117,2010,19,117,85.33,81.91,120.0,10239.0,19117
0,2011,19,117,88.78,71.55,244.0,21662.0,19117,2011,19,117,90.24,75.61,146.0,13175.0,19117
0,2012,19,117,92.78,67.07,268.0,24866.0,19117,2012,19,117,97.1,72.75,157.0,15244.0,19117
0,2013,19,117,83.95,70.84,238.0,19979.0,19117,2013,19,117,80.7,72.03,146.0,11782.0,19117
0,2014,19,117,86.49,75.97,172.0,14877.0,19117,2014,19,117,87.54,79.41,108.0,9454.0,19117
0,2000,55,013,65.21,65.45,1082.0,70559.0,55013,2000,55,013,68.08,73.91,635.0,43229.0,55013
0,2001,55,013,82.38,70.49,1557.0,128269.0,55013,2001,55,013,84.32,79.02,1005.0,84742.0,55013
0,2002,55,013,98.45,74.88,1698.0,167174.0,55013,2002,55,013,100.82,80.23,1119.0,112812.0,55013
0,2003,55,013,110.41,84.22,2243.0,247656.0,55013,2003,55,013,113.3,91.04,1425.0,161446.0,55013
0,2004,55,013,124.43,76.57,1567.0,194979.0,55013,2004,55,013,127.53,86.96,835.0,106491.0,55013
0,2005,55,013,125.99,76.79,1850.0,233080.0,55013,2005,55,013,127.55,84.37,905.0,115433.0,55013
0,2006,55,013,132.77,90.68,1728.0,229427.0,55013,2006,55,013,133.68,103.8,727.0,97184.0,55013
0,2007,55,013,137.68,83.13,1359.0,187109.0,55013,2007,55,013,139.46,95.23,568.0,79213.0,55013
0,2008,55,013,134.6,92.72,3596.0,484004.0,55013,2008,55,013,136.17,104.52,1732.0,235848.0,55013
0,2009,55,013,156.56,104.56,1221.0,191159.0,55013,2009,55,013,155.82,112.16,682.0,106266.0,55013
0,2010,55,013,149.57,107.24,972.0,145386.0,55013,2010,55,013,146.79,111.65,541.0,79416.0,55013
0,2011,55,013,146.77,112.63,835.0,122553.0,55013,2011,55,013,147.79,123.48,462.0,68281.0,55013
0,2012,55,013,140.32,113.1,1291.0,181147.0,55013,2012,55,013,140.24,119.53,813.0,114015.0,55013
0,2013,55,013,139.41,111.35,985.0,137322.0,55013,2013,55,013,137.71,119.87,588.0,80974.0,55013
0,2014,55,013,133.96,112.25,636.0,85198.0,55013,2014,55,013,135.82,125.55,393.0,53377.0,55013
0,2000,19,119,54.65,47.04,236.0,12898.0,19119,2000,19,119,59.1,50.64,114.0,6737.0,19119
0,2001,19,119,62.9,49.04,433.0,27236.0,19119,2001,19,119,63.7,48.34,238.0,15161.0,19119
0,2002,19,119,73.66,49.24,446.0,32851.0,19119,2002,19,119,79.25,52.15,240.0,19019.0,19119
0,2003,19,119,75.93,52.75,612.0,46470.0,19119,2003,19,119,73.35,53.6,311.0,22811.0,19119
0,2004,19,119,81.37,52.75,418.0,34014.0,19119,2004,19,119,86.36,52.48,176.0,15199.0,19119
0,2005,19,119,81.65,55.94,459.0,37477.0,19119,2005,19,119,80.51,59.48,216.0,17391.0,19119
0,2006,19,119,82.04,61.08,352.0,28878.0,19119,2006,19,119,84.24,61.82,156.0,13142.0,19119
0,2007,19,119,87.63,58.07,295.0,25851.0,19119,2007,19,119,92.0,60.11,133.0,12236.0,19119
0,2008,19,119,97.08,63.73,884.0,85820.0,19119,2008,19,119,111.32,68.77,428.0,47644.0,19119
0,2009,19,119,114.93,68.54,287.0,32984.0,19119,2009,19,119,115.33,70.17,177.0,20413.0,19119
0,2010,19,119,107.79,84.84,252.0,27163.0,19119,2010,19,119,105.55,93.12,167.0,17627.0,19119
0,2011,19,119,117.38,79.28,197.0,23123.0,19119,2011,19,119,117.12,75.1,137.0,16045.0,19119
0,2012,19,119,106.38,71.74,328.0,34891.0,19119,2012,19,119,111.39,77.36,228.0,25398.0,19119
0,2013,19,119,114.87,82.34,230.0,26421.0,19119,2013,19,119,128.18,91.85,165.0,21149.0,19119
0,2014,19,119,109.51,73.27,197.0,21573.0,19119,2014,19,119,111.67,77.5,123.0,13735.0,19119
0,2000,27,007,56.07,45.77,1195.0,66998.0,27007,2000,27,007,69.64,56.03,453.0,31545.0,27007
0,2001,27,007,72.85,56.42,1572.0,114516.0,27007,2001,27,007,87.68,66.58,827.0,72514.0,27007
0,2002,27,007,91.34,63.92,1709.0,156102.0,27007,2002,27,007,100.87,71.05,911.0,91895.0,27007
0,2003,27,007,102.4,63.51,2240.0,229371.0,27007,2003,27,007,107.21,66.06,1035.0,110962.0,27007
0,2004,27,007,109.36,61.82,1801.0,196965.0,27007,2004,27,007,109.25,66.06,817.0,89256.0,27007
0,2005,27,007,106.32,66.35,2110.0,224341.0,27007,2005,27,007,106.61,68.65,908.0,96799.0,27007
0,2006,27,007,118.33,68.43,1777.0,210272.0,27007,2006,27,007,125.12,72.12,787.0,98467.0,27007
0,2007,27,007,121.8,68.05,1352.0,164673.0,27007,2007,27,007,122.42,76.45,555.0,67943.0,27007
0,2008,27,007,131.13,66.73,3312.0,434300.0,27007,2008,27,007,136.68,72.93,1516.0,207204.0,27007
0,2009,27,007,137.36,76.81,976.0,134067.0,27007,2009,27,007,137.87,80.13,537.0,74035.0,27007
0,2010,27,007,134.6,81.07,906.0,121945.0,27007,2010,27,007,133.75,85.15,610.0,81589.0,27007
0,2011,27,007,132.92,87.35,865.0,114980.0,27007,2011,27,007,132.94,91.75,586.0,77904.0,27007
0,2012,27,007,126.95,83.4,981.0,124536.0,27007,2012,27,007,128.45,87.99,647.0,83108.0,27007
0,2013,27,007,131.87,90.72,794.0,104707.0,27007,2013,27,007,130.98,92.8,497.0,65096.0,27007
0,2014,27,007,132.38,91.87,499.0,66058.0,27007,2014,27,007,137.85,98.22,277.0,38184.0,27007
0,2000,27,005,68.42,58.49,1202.0,82246.0,27005,2000,27,005,72.34,66.06,707.0,51145.0,27005
0,2001,27,005,89.86,65.79,2111.0,189691.0,27005,2001,27,005,96.84,71.4,1362.0,131891.0,27005
0,2002,27,005,97.04,70.34,2328.0,225904.0,27005,2002,27,005,102.28,77.27,1522.0,155676.0,27005
0,2003,27,005,110.19,71.67,3019.0,332655.0,27005,2003,27,005,114.37,76.36,1975.0,225871.0,27005
0,2004,27,005,120.09,72.96,2383.0,286180.0,27005,2004,27,005,120.79,77.64,1329.0,160531.0,27005
0,2005,27,005,126.36,75.19,2588.0,327026.0,27005,2005,27,005,124.29,77.11,1357.0,168659.0,27005
0,2006,27,005,132.93,79.1,2364.0,314245.0,27005,2006,27,005,135.06,88.42,1174.0,158559.0,27005
0,2007,27,005,144.99,86.84,2056.0,298100.0,27005,2007,27,005,137.3,93.22,1017.0,139636.0,27005
0,2008,27,005,153.08,94.93,5576.0,853556.0,27005,2008,27,005,149.47,100.94,3124.0,466952.0,27005
0,2009,27,005,170.34,104.13,2051.0,349371.0,27005,2009,27,005,169.43,108.75,1218.0,206371.0,27005
0,2010,27,005,171.44,107.88,1487.0,254938.0,27005,2010,27,005,166.12,109.38,990.0,164462.0,27005
0,2011,27,005,167.99,120.28,1152.0,193522.0,27005,2011,27,005,162.56,122.91,808.0,131352.0,27005
0,2012,27,005,179.24,127.88,1629.0,291988.0,27005,2012,27,005,176.88,126.94,1181.0,208892.0,27005
0,2013,27,005,169.34,122.47,1454.0,246225.0,27005,2013,27,005,167.35,122.7,981.0,164167.0,27005
0,2014,27,005,182.43,126.12,826.0,150685.0,27005,2014,27,005,176.69,133.74,565.0,99828.0,27005
0,2000,55,019,54.77,43.0,887.0,48577.0,55019,2000,55,019,57.35,46.07,457.0,26210.0,55019
0,2001,55,019,66.21,49.2,1558.0,103149.0,55019,2001,55,019,66.33,52.24,866.0,57440.0,55019
0,2002,55,019,69.43,53.37,1762.0,122331.0,55019,2002,55,019,70.07,56.11,1100.0,77072.0,55019
0,2003,55,019,77.67,54.15,2286.0,177552.0,55019,2003,55,019,77.3,56.31,1339.0,103499.0,55019
0,2004,55,019,81.7,52.34,1713.0,139952.0,55019,2004,55,019,79.54,54.9,900.0,71582.0,55019
0,2005,55,019,89.79,52.98,1791.0,160821.0,55019,2005,55,019,84.02,54.97,894.0,75116.0,55019
0,2006,55,019,89.59,56.51,1722.0,154276.0,55019,2006,55,019,85.9,58.85,891.0,76541.0,55019
0,2007,55,019,95.66,58.85,1570.0,150185.0,55019,2007,55,019,90.18,60.53,764.0,68900.0,55019
0,2008,55,019,100.31,58.97,5124.0,513976.0,55019,2008,55,019,99.79,62.06,2936.0,292984.0,55019
0,2009,55,019,107.27,61.96,1236.0,132586.0,55019,2009,55,019,109.74,64.56,766.0,84060.0,55019
0,2010,55,019,110.74,71.17,1203.0,133225.0,55019,2010,55,019,111.3,77.71,775.0,86256.0,55019
0,2011,55,019,104.4,70.88,903.0,94269.0,55019,2011,55,019,104.46,76.46,588.0,61423.0,55019
0,2012,55,019,109.69,81.86,1133.0,124281.0,55019,2012,55,019,110.03,87.85,781.0,85935.0,55019
0,2013,55,019,115.37,92.73,888.0,102452.0,55019,2013,55,019,121.47,108.53,595.0,72276.0,55019
0,2014,55,019,118.18,96.0,611.0,72205.0,55019,2014,55,019,126.55,117.13,386.0,48847.0,55019
0,2000,27,001,85.1,69.29,544.0,46293.0,27001,2000,27,001,91.55,79.9,279.0,25542.0,27001
0,2001,27,001,84.08,56.11,1384.0,116369.0,27001,2001,27,001,105.73,78.29,525.0,55507.0,27001
0,2002,27,001,114.29,75.29,1096.0,125265.0,27001,2002,27,001,119.37,76.49,618.0,73768.0,27001
0,2003,27,001,124.31,77.54,1513.0,188077.0,27001,2003,27,001,133.29,87.16,758.0,101032.0,27001
0,2004,27,001,134.51,77.34,1125.0,151321.0,27001,2004,27,001,138.16,84.0,503.0,69494.0,27001
0,2005,27,001,140.8,85.86,1350.0,190086.0,27001,2005,27,001,146.19,95.99,585.0,85521.0,27001
0,2006,27,001,155.22,92.41,1234.0,191538.0,27001,2006,27,001,157.37,107.97,567.0,89226.0,27001
0,2007,27,001,161.53,100.77,985.0,159106.0,27001,2007,27,001,163.84,108.23,439.0,71924.0,27001
0,2008,27,001,165.42,94.96,2576.0,426124.0,27001,2008,27,001,166.7,106.91,1264.0,210712.0,27001
0,2009,27,001,171.13,102.08,959.0,164116.0,27001,2009,27,001,169.86,105.76,556.0,94442.0,27001
0,2010,27,001,159.43,100.31,800.0,127544.0,27001,2010,27,001,157.56,109.34,448.0,70586.0,27001
0,2011,27,001,147.67,100.59,695.0,102631.0,27001,2011,27,001,150.35,105.92,391.0,58785.0,27001
0,2012,27,001,160.07,115.14,886.0,141819.0,27001,2012,27,001,158.99,120.48,538.0,85539.0,27001
0,2013,27,001,158.67,112.17,824.0,130744.0,27001,2013,27,001,159.08,114.98,486.0,77315.0,27001
0,2014,27,001,153.22,110.93,543.0,83196.0,27001,2014,27,001,150.71,112.15,315.0,47475.0,27001
0,2000,30,097,100.31,62.63,121.0,12138.0,30097,2000,30,097,98.74,68.83,58.0,5727.0,30097
0,2001,30,097,133.81,75.34,185.0,24754.0,30097,2001,30,097,129.26,74.45,108.0,13960.0,30097
0,2002,30,097,121.06,74.68,183.0,22154.0,30097,2002,30,097,123.98,79.8,115.0,14258.0,30097
0,2003,30,097,135.59,73.14,172.0,23321.0,30097,2003,30,097,131.53,74.37,93.0,12232.0,30097
0,2004,30,097,124.45,75.67,184.0,22899.0,30097,2004,30,097,132.65,82.88,83.0,11010.0,30097
0,2005,30,097,170.12,89.23,198.0,33684.0,30097,2005,30,097,150.25,93.75,79.0,11870.0,30097
0,2006,30,097,145.98,75.93,198.0,28905.0,30097,2006,30,097,145.74,81.07,81.0,11805.0,30097
